att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21
-1.2849604471377138,0.9181381359665609,1.130977275470463,-1.6557723212854676,-0.7073101626837529,-0.4525715145989357,-0.3786091806390088,0.015890732624068638,0.002290609514793109,0.06094380185384235,0.9510194507891756,1.88016689443763,-0.14140785572954337,0.7151816221178399,-0.4580256883668667,-0.20572318941189943,0.2490304865390256,-1.038208706001422,0.4477435599367663,0.1157816741927758,-0.8432867174169568
0.020238979360000485,1.2689538825916433,1.362568350145812,1.1644612409496313,2.6931790148176127,2.0590756159571795,0.5246746640337415,0.6505501182878621,1.5625189039282363,-1.7299885051256314,0.13197317988924193,-1.7788269866251178,-1.1744314718827775,-1.2587713249476473,-1.033503636399335,-0.7109717734047782,-0.31688061815369173,-0.3940604360483295,-1.222013782605672,-1.170649738704642,-0.5709394079663604
-0.5881998510374302,1.799918255862038,0.487668734705605,0.3759324615841502,1.1778095061271645,0.5108762760578446,1.6939254185268016,0.6162442055492786,0.3409448129533697,0.0677534303974907,-0.08853927766074057,0.05759986655978404,-0.6177121577882203,-1.2247376534465182,-0.48326594924548366,-0.9663721565220575,-0.3107955525118346,-0.7692237141528779,0.4816472623234148,-0.7479651316097762,-1.4888507101887407
0.9132701659110681,0.7285080026557057,0.1874580823486712,0.3901401873384832,-0.6285109482318497,0.36051159196690197,-0.8302511029753838,-0.23568596079220985,-0.554069867562869,-1.1988374787210725,-1.8904410736405948,-0.7185503506353441,-0.6857556295108884,1.0555183371291306,1.293648416609156,0.8047739785738581,0.5593688342737415,1.0499642570333287,0.8037324349965754,-1.2074049219302825,-0.611287157514597
0.23613662885586303,-0.41875430387496865,-0.5930896137793567,0.19833588965498783,1.0020266431190725,0.2491303444921298,1.4781409445216442,0.6333971619185705,0.6916938093718957,0.23799414398869542,0.4910934678992125,-1.0719758959652688,-0.5867833070051894,0.210348828184425,-0.4024971144339092,-0.6554499509879783,-0.3777312745722635,-0.054289920029115805,-1.4000082201355768,-0.6560771735456749,-0.28850516112870495
1.0114054611364602,1.0034716959564458,-0.12133001721846068,-2.145938859809956,-0.5618346898494699,0.2491303444921298,0.389182087332829,0.12452612296291615,-1.0318141902708613,0.40823485757990013,1.39204436588914,1.67919942748532,0.27303874476307155,0.19333199243386054,-0.1601906099991856,-0.039157722161499785,-0.5176877843349785,-0.4223746457165973,0.7274491046266163,-1.1155169638661813,-0.47007003409576914
0.8543889887758329,-0.8169775838277646,-0.2843015142122247,1.2141882810897968,-0.852785635518036,-0.3244830800029476,-0.5492294624105282,0.19313794844008308,0.9275422724809049,0.49676002864732655,0.762008772889191,0.7367313066055217,0.99058808292939,0.90236681537405,-0.13999840129629196,-0.044709904403179776,0.017797992148452978,-1.8734778912153225,-0.7727897259825796,1.273569945800452,0.5991453289324978
-0.3428616129739501,-2.0211289303516957,-1.4079470987481768,0.731125605442475,0.16554267432194517,-0.519400263083799,-1.2417470766596366,-1.2076868217187406,-2.229198695285829,-1.1647893360028316,-1.8904410736405948,-0.2750359408095567,0.18643796257058476,1.1746361873830824,0.9200925556056238,1.2433963756665776,1.5999150590313187,1.8002908132424256,1.6767527714527741,-1.0420065974149002,-0.5406785958051832
-1.0396222090742337,0.3208032160373669,-0.22425938374083795,0.26937451842665266,0.5959076147900324,-0.09615152267966436,-0.07751456574809201,0.5076088152104311,1.7318460056475244,0.9802436552463479,0.7179062813791943,-0.4829333204153945,-0.1475936258861497,0.36917262852302757,-0.35201659267667507,-1.5826643853485363,-1.4121924336879834,0.15806665248289278,-0.2896619669728385,-0.24258136225721913,-1.0147646529969618
1.5511495848761165,0.358729242699538,0.05879637419569955,-0.931178307814485,0.2988951910867046,-0.42472620273024264,0.6200212920825318,1.3481036773057251,1.1271063566500656,2.165119021841133,1.3353411625191443,-0.7878494771706235,-0.37028135152397257,-0.22641662274673166,-0.13999840129629196,-0.039157722161499785,-0.8584514602789804,-0.7621451617358109,-0.3150897437628249,-0.876608272899518,-2.104153890799347
