LB,AC,FM,UC,ASTV,MSTV,ALTV,MLTV,DL,DS,DP,Width,Min,Max,Nmax,Nzeros,Mode,Mean,Median,Variance,Tendency
-0.3305708853165076,-0.7675934687355411,-0.15538122403606383,-1.309584082382896,1.6620254150509504,-1.159951044091106,3.133261496137307,-1.084121525035605,-0.22963725270113386,-0.06164311265304029,-0.2737667837171236,-0.269060853312338,0.38466179994110833,0.04357128930453968,0.6432749447064434,-0.46586091117162126,-0.42503805482808565,-0.3426627948318158,-0.47813703567834076,-0.6006655940573642,-0.514367664017335
-0.02302548134859711,-0.4869393400283133,-0.18229404668901553,1.4821990656694108,0.898372082971012,0.9575203563334358,-0.5334851769908246,-1.457525206411566,0.9637235523195127,-0.06164311265304029,6.04546164625823,1.6011593817293581,-1.420259973172493,1.1423858246696177,0.30622013896769534,-0.46586091117162126,-0.7241612751915154,-2.189794888703562,-2.067349803334606,3.104849207156572,-0.514367664017335
-1.0481768279082986,-0.20628521132108543,-0.18229404668901553,-0.9606111888763577,-0.33522176115811914,-0.26838413864919364,0.2443095718545366,0.9251459033207563,-0.627424187708016,-0.06164311265304029,-0.2737667837171236,0.4226644391003441,-1.2159292064049154,-1.0552432460605383,2.328548973400184,0.9568549736203245,-0.6045119870461435,-0.5337454252323413,-0.7545218648359522,-0.5022890949100915,1.1032369936562285
-2.3808735784359105,0.07436891738614243,-0.18229404668901553,1.1332261721628725,1.0158572109833102,0.4002910404322404,-0.5334851769908246,-0.3373141622836832,0.9637235523195127,-0.06164311265304029,-0.2737667837171236,2.7027959585347405,-1.0797086952265305,4.054244343387075,3.00265858487768,0.9568549736203245,-1.8010048684998627,-1.9987122583030366,-2.136446010624009,0.5142680629450591,-2.1319723216908986
1.0021258652111045,-0.7675934687355411,-0.18229404668901553,-0.9606111888763577,0.5459166989341173,-0.8256134545503889,0.13319603630519927,0.7117723711059213,-0.627424187708016,-0.06164311265304029,-0.2737667837171236,1.1656286420621138,-0.8753779284589529,1.087445097901364,0.30622013896769534,0.9568549736203245,0.4723316062622038,0.67644456730432,0.6274022809521046,-0.5350812612925158,1.1032369936562285
-0.02302548134859711,-0.20628521132108543,0.14065982514640504,-0.26266540186328097,-0.041508941127373654,-0.26838413864919364,-0.5334851769908246,1.2807684570121476,0.1681496823057483,-0.06164311265304029,-0.2737667837171236,-0.03848575584144394,0.04411052199514581,-0.011369437463714225,0.30622013896769534,-0.46586091117162126,0.11338374182608799,0.03950246596923513,0.005536415347479091,-0.33832826299797053,-0.514367664017335
0.1820047879633432,0.07436891738614243,-0.18229404668901553,-0.6116382953698193,-1.2751027852565047,0.17739931407176238,-0.5334851769908246,0.12499515751512567,0.5659366173126305,-0.06164311265304029,-0.2737667837171236,-0.06410521111598773,-0.12616511697783545,-0.3410137980732377,-0.36788947250980086,-0.46586091117162126,-0.0660901903919699,-0.024191744164273356,-0.1326559992313266,-0.3055360966155463,-0.514367664017335
0.38703505727528353,0.07436891738614243,-0.18229404668901553,-0.26266540186328097,-0.6289345811888647,-0.4912758650096718,-0.5334851769908246,-0.5684688221830876,-0.22963725270113386,-0.06164311265304029,-0.2737667837171236,-0.19220248748870664,0.7252130778870708,0.7578007372918404,-0.030834666771052774,-0.46586091117162126,0.6518055384802617,0.8675271977048454,0.7655946955309103,-0.33832826299797053,-0.514367664017335
-1.3557222318762092,0.35502304609337026,0.4367008743288739,0.4352803851497957,-0.6289345811888647,0.17739931407176238,-0.5334851769908246,0.9429270310053258,-0.627424187708016,-0.06164311265304029,-0.2737667837171236,1.0631508209639386,-1.0797086952265305,0.5380378302188248,0.6432749447064434,-0.46586091117162126,-1.0831091396276313,-0.3426627948318158,-0.8927142794147578,0.7438132276220286,-0.514367664017335
1.3096712691790149,-0.4869393400283133,-0.18229404668901553,4.622955107228256,0.48717413492796824,-0.71416759137015,1.2443313917985726,0.0005272637231385043,1.3615104873263948,-0.06164311265304029,-0.2737667837171236,0.0383726099821874,-0.023999733594046686,0.04357128930453968,-0.030834666771052774,-0.46586091117162126,0.7714548266256336,0.8038329875713369,0.8346909028203131,-0.4367047621452432,1.1032369936562285
