att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27
0.24697714453535935,-0.2213467384850652,-0.07735814407122676,0.034982448977057407,-0.08480173413272883,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,0.5006058670681798,-0.13680900396564233,-0.05619308753067507,1.0785570906780135,-0.21160052292663764,-0.1667798625099276,-0.10586822635924202,-0.1354916647396519,-0.18815220313164496,-0.2819904881334632,-0.09312652698993938,-0.08254116115387534,-0.24985428372367177,-0.35053770848918675,-0.20766178031513763,-0.34132424044187637,-0.3270723325828527,-0.481873782279385
1.0574474592889676,-0.22692852543935466,-0.07735814407122676,0.1149627480937874,-0.24895973118626227,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.42932755675946155,-0.13847075673989417,-0.05619308753067507,-0.38797535681489115,-0.5040297726205167,-0.1667798625099276,-0.10586822635924202,-0.18315978030165517,-0.18815220313164496,-0.2788070686550733,-0.09312652698993938,-0.08254116115387534,-0.44914954454483136,-0.38963214976105914,-0.1873271306621269,-0.34261806928834704,-0.51916505083423,-0.47603032909496173
0.9776583136330242,-0.22692852543935466,-0.07735814407122676,1.7703741933714148,-0.23272837866860946,-0.145761866550969,0.034795960940655686,0.12704007432419365,-0.09017933171184661,-0.715233249763122,-0.13847075673989417,-0.05619308753067507,-0.6095040203255488,-0.5050160432771572,-0.1667798625099276,-0.08684552168951551,-0.18035577350389026,-0.18815220313164496,-0.2819904881334632,-0.09312652698993938,-0.08254116115387534,-0.43004208364113045,-0.4050135692778614,-0.20766178031513763,-0.27749535068265574,-0.5157150212569122,-0.4821588287761861
0.4578646836053596,-0.22675409459703308,-0.07735814407122676,-0.21512543554898703,-0.24895973118626227,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.25436781738514314,-0.13182374564288682,-0.035204633522703824,0.3094908193040476,-0.46975686730226285,-0.16567667127511754,-0.10586822635924202,-0.1649337361161833,-0.18768411531792745,-0.2819904881334632,-0.09312652698993938,-0.08254116115387534,0.5086674781976641,-0.04077300988691905,-0.1913940605927291,-0.33931161779181085,-0.01989648485951505,-0.4477394642874494
0.4364266747191588,1.4317343541962233,-0.07735814407122676,-0.11413336293548945,0.2560566687379808,-0.145761866550969,-0.07885690338079626,-0.08443491345328949,-0.09017933171184661,-0.1870560955185613,-0.12434585815875351,-0.05619308753067507,-0.13229700248224702,-0.1536571218490139,-0.1667798625099276,-0.08984910663736705,-0.15091370212735886,-0.18815220313164496,-0.2780386570568413,-0.09312652698993938,-0.08254116115387534,-0.41071244295947945,-0.38963214976105914,-0.20766178031513763,-0.20705355793036279,-0.3395170821296063,-0.3734135902465538
0.8378995325232115,-0.22692852543935466,-0.07735814407122676,-0.21625510079074875,-0.24895973118626227,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.4201948105765585,-0.13847075673989417,-0.05619308753067507,-0.6409877501539977,-0.5051393271092373,-0.1667798625099276,-0.10586822635924202,-0.18315978030165517,-0.18815220313164496,0.036351459705528895,-0.09312652698993938,-0.08254116115387534,0.35114201563110614,-0.3941183971201265,-0.20766178031513763,-0.2736138641432437,-0.45188947407653157,-0.47481888148355694
0.6217305766944933,-0.21035759541880786,-0.07735814407122676,-0.19863232301926595,-0.24379520993064546,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.41588212487907655,-0.06036837635005744,-0.05619308753067507,-0.2380467885592543,0.12385478416317904,-0.1215490218827147,-0.10536762886793342,-0.09343156277317821,-0.17036486621037905,-0.2526810743151836,-0.09312652698993938,-0.08254116115387534,-0.43615202753475574,-0.12451629392284283,0.17056270323086067,-0.34146799920259535,-0.35984761356737244,0.013038197791581005
0.6772990315160938,-0.22378877027756683,-0.07735814407122676,-0.2155773016456917,-0.24637747055845388,-0.1450818514734312,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,0.25554384449361495,-0.09775781377072404,-0.05619308753067507,-0.6285465988508203,-0.4981121486806744,-0.16457348004030745,-0.10536762886793342,-0.18175777690277273,-0.18347132499446972,0.6211126859601207,0.019188639205479068,0.26176290372602706,-0.4437061399850561,-0.37296894528452335,-0.130390111633697,-0.3406054466382815,-0.5138667911262061,-0.4747476198593567
0.4849532405291293,0.004890064005979511,-0.0695129148674758,-0.21625510079074875,-0.24379520993064546,-0.14168177608574212,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.38856844879502367,-0.12600761093300536,0.06973763651715298,0.03565854011064584,-0.5042763402846768,-0.157402737014042,-0.10586822635924202,-0.18315978030165517,-0.18581176406305733,-0.28144162270615464,-0.09190570996607614,0.26176290372602706,0.047533349062418837,-0.3998864294389273,-0.1873271306621269,1.205520024894189,-0.368595902852714,-0.4746050966109561
0.8645905634543811,-0.22692852543935466,-0.07735814407122676,-0.19840638997091353,-0.24895973118626227,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.0717128937270815,-0.13847075673989417,-0.05619308753067507,-0.6162323980711447,-0.5043996241167569,-0.1667798625099276,-0.10586822635924202,-0.18245877860221396,-0.18815220313164496,0.2957452606515758,-0.0906848929422129,-0.08254116115387534,-0.4251541285262302,-0.355023955848254,-0.20359485038453548,-0.3352863724916798,-0.5040095637624408,-0.4784532243177714
0.9536931752224855,-0.224486493646853,-0.07735814407122676,-0.20292505093796046,-0.24490189305684906,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.6745587042633407,-0.10108131931922758,-0.05619308753067507,-0.5556769983607818,-0.4130463045454395,-0.16291869318809238,-0.10586822635924202,-0.15652171572288862,-0.18534367624933978,-0.28177094196253977,-0.09312652698993938,-0.08254116115387534,-0.2050850584667443,-0.3838641174422583,-0.1913940605927291,0.40995904307543574,-0.4230570840375178,-0.4609228647645017
-0.29470880979861847,-0.2051246701491615,-0.07735814407122676,0.07361700024530889,-0.12464232667605779,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.2918289892279764,0.02271926236253463,-0.035204633522703824,0.7940609675104585,0.23628963902018793,0.3787482031036503,-0.07282879193287495,0.6159821570613436,0.7737682540578671,-0.28012434568061395,-0.09312652698993938,-0.08254116115387534,0.024426652155617207,-0.3501104468359423,0.11769261413303239,0.9956322342444989,-0.08076486383076603,0.13510936004666582
-1.5890818363915933,-0.21454393563452492,-0.07735814407122676,-0.20541031446983626,-0.2187103924033638,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.23517213790811606,-0.08197116241533162,-0.05619308753067507,-0.10233667893582,1.4501422496803593,-0.16622826689252257,-0.10586822635924202,-0.1368936681385343,-0.1872160275042099,-0.10295058574539556,0.08755439254182135,-0.08254116115387534,-0.4242654094144302,0.5251350498354309,-0.08972081232767569,-0.342761828049066,0.6909328234100145,3.645456968152613
0.8279613827084191,-0.22640523291238998,-0.07735814407122676,-0.17965394695766904,-0.0324187328257581,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.49985265228299086,-0.13847075673989417,-0.05619308753067507,-0.08976857710914071,-0.11642540456083889,-0.1667798625099276,-0.10586822635924202,0.10284891307036505,-0.18815220313164496,-0.2819904881334632,-0.09312652698993938,-0.08254116115387534,-0.38849446516447833,-0.3637828197397665,-0.20766178031513763,-0.34146799920259535,-0.25474492680122446,-0.40890187909829484
0.27077191466336537,-0.17442484190056953,-0.07735814407122676,-0.11006656806514693,-0.08812178351133909,-0.13284158007775057,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.39592538322013987,-0.077816780479702,-0.05619308753067507,-0.28197166969088056,-0.31392610355307926,-0.15685114139663697,0.09637316012942948,-0.15582071402344735,-0.17504574434755427,-0.15125074334855293,-0.09312652698993938,-0.08254116115387534,-0.2852919583066982,-0.15357008634346908,-0.17919327080092276,0.15392469023495903,0.050582690791408084,0.43533458280245924
-0.49721990831042867,-0.22221889269667291,-0.07175440892569034,0.03566024812211468,-0.24416410430604668,-0.1450818514734312,-0.07885690338079626,-0.08884064236532037,-0.09017933171184661,-0.44454880039763317,-0.11437534151324244,0.02776072850121001,3.4200325461453835,-0.335993909495408,-0.15685114139663697,-0.09535567904176159,-0.0450624455117336,-0.1867479396904924,-0.2819904881334632,-0.09312652698993938,-0.08254116115387534,1.7941996734164283,-0.36955085205856736,-0.18326020073152474,0.05559369790318701,-0.4672913918324147,-0.46505603896811815
0.7774471869354944,-0.22692852543935466,-0.07735814407122676,0.7301784387572201,-0.24895973118626227,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.7125272508941136,-0.13847075673989417,-0.05619308753067507,0.8034553062495895,-0.4881261582821903,-0.1667798625099276,0.21651655804349165,0.14420801333739708,-0.18815220313164496,-0.2819904881334632,-0.09312652698993938,-0.08254116115387534,-0.45048262321253146,-0.4047999384512391,-0.20766178031513763,-0.342761828049066,-0.5110328382591236,-0.4821588287761861
0.09225434927584164,-0.2075667019416631,-0.07735814407122676,-0.19072466632693388,-0.23678621679802267,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,-0.03535103392478271,-0.06036837635005744,0.09072609052512338,-0.2118949807178818,0.5082537725887758,-0.1215490218827147,-0.10186344642877329,-0.14810969532959375,-0.18113088592588208,-0.2819904881334632,-0.09190570996607614,-0.08254116115387534,-0.4435950500960812,1.7545804570464985,0.20309814267567824,-0.34146799920259535,0.41505367256663267,-0.2663073690735284
0.3563251872118867,-0.22692852543935466,-0.07735814407122676,-0.21105864067864483,-0.24895973118626227,-0.145761866550969,-0.07885690338079626,-0.09324637127735125,-0.09017933171184661,1.5597507368909673,-0.13514725119139048,-0.05619308753067507,-0.3321171264740951,-0.4988518516731547,-0.1667798625099276,-0.10586822635924202,-0.18315978030165517,-0.18815220313164496,-0.2093207055578035,-0.07115182056040091,-0.08254116115387534,-0.3648323188128023,-0.28003953570384277,-0.1954609905233312,-0.34161175796331433,-0.48897729203269863,-0.47930836380817476
