att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27
-0.35539063391826053,-0.22170475190045683,-0.07617323772202236,-0.17666846415970597,-0.24522191109788144,-0.15015139172406203,-0.07608265442351672,-0.09468087833408123,-0.08378331373660164,-0.5190868062250745,-0.13299165304731683,-0.05460268478627904,0.27199014769659013,-0.4152517225814527,-0.1688914444018098,-0.11199181813747791,-0.17889986867071567,-0.1860835180862624,-0.28614847763469314,-0.08195619954622745,-0.08541772896106453,-0.3544039312814937,0.6037806375551125,-0.19161630862410833,-0.34225019824746183,0.9643185405668543,1.5652166344180245
-0.7414843167764593,-0.22170475190045683,-0.07617323772202236,-0.2004124426922386,-0.24522191109788144,-0.15015139172406203,-0.07608265442351672,-0.09468087833408123,-0.08378331373660164,-0.17749807402845352,-0.13383970881407956,-0.05460268478627904,-0.5141749108077296,-0.5147374166340781,-0.1688914444018098,-0.11199181813747791,-0.1795673988520225,-0.1860835180862624,-0.2591863602039516,-0.08195619954622745,-0.08541772896106453,1.604112632673322,-0.4038894503621846,-0.19161630862410833,5.350746855373124,-0.1354655512680086,-0.3786101029044744
0.088419827224133,-0.22170475190045683,-0.07617323772202236,-0.1826044587928391,-0.24522191109788144,-0.15015139172406203,-0.07608265442351672,-0.09468087833408123,-0.08378331373660164,0.11759340731009801,-0.12875137421350336,-0.05460268478627904,0.40638146899663335,-0.4920048133247559,-0.1688914444018098,-0.11199181813747791,-0.1795673988520225,-0.1860835180862624,-0.28241346569623543,-0.08195619954622745,-0.08541772896106453,0.5491310456866613,0.48962964625646443,-0.19161630862410833,-0.310274318768395,0.6101593851138607,-0.4683561982439833
0.24914189097159,-0.21858617470601058,-0.07617323772202236,-0.19918430587159036,-0.2426196774290338,-0.15015139172406203,-0.07608265442351672,-0.09468087833408123,-0.08378331373660164,0.06470278445904029,-0.11942276077911373,-0.05460268478627904,-0.3370007408204382,-0.08843999543560441,-0.16505782852469972,-0.11199181813747791,-0.1795673988520225,-0.18560465170253868,-0.28614847763469314,-0.08195619954622745,-0.08541772896106453,-0.42878747505562165,-0.10634471529110655,-0.17653830401106374,-0.34225019824746183,-0.07049618989504768,0.5919129312046522
0.8902546786607174,-0.22170475190045683,-0.07617323772202236,-0.20061713216234664,-0.24522191109788144,-0.15015139172406203,-0.07608265442351672,-0.09468087833408123,-0.08378331373660164,0.19547630249737066,-0.13383970881407956,-0.05460268478627904,-0.45858137861526443,-0.5144929800393543,-0.1688914444018098,-0.11199181813747791,-0.1795673988520225,-0.1860835180862624,-0.28614847763469314,-0.08195619954622745,-0.08541772896106453,-0.3700523425077513,-0.3983588790783356,-0.19161630862410833,-0.34225019824746183,-0.5266775456290204,-0.4788532241125083
0.850348937425156,-0.221048209333205,-0.07617323772202236,0.3090596484066736,-0.22366054641314378,-0.15015139172406203,-0.07608265442351672,-0.08311618951585398,-0.08378331373660164,-0.6879714638060007,-0.127055262679978,-0.05460268478627904,-0.2683548141132203,0.3917556948994909,-0.1688914444018098,-0.11199181813747791,0.03537731952877895,-0.1789005223304067,-0.28614847763469314,-0.07808925476553409,0.2892214331488672,-0.43918402224018993,-0.39725276482156574,-0.15769079824475807,-0.34225019824746183,-0.5056132604963808,-0.43512720244825503
0.7005896797092127,0.04944732837455448,-0.07617323772202236,-0.1944764480591054,-0.17719208804086423,-0.15015139172406203,-0.07608265442351672,-0.09468087833408123,-0.08378331373660164,-0.6841520467712305,-0.1228149838461645,-0.05460268478627904,-0.5528486723329228,-0.3743085929652001,-0.1683437849907941,-0.1107751893203432,-0.15687137268759005,-0.18512578531881496,-0.2836973760500803,-0.08195619954622745,-0.08541772896106453,-0.42353561101393244,-0.28000465360396654,-0.17653830401106374,-0.3365146144844005,0.07555797991018108,0.22973078037673536
0.02636301776035425,-0.22170475190045683,-0.07617323772202236,-0.18219507985262304,-0.24522191109788144,-0.15015139172406203,-0.07608265442351672,-0.09468087833408123,-0.08378331373660164,0.28639503408592276,-0.1228149838461645,-0.05460268478627904,0.6798774762826124,-0.46059471090273524,-0.1688914444018098,-0.11199181813747791,-0.17756480830810198,-0.1860835180862624,-0.24062801963473984,-0.08195619954622745,-0.08541772896106453,0.541414020972341,0.25623953807803584,-0.19161630862410833,-0.2962221385488948,0.3986282807999464,-0.4700941164341364
-0.42361930590364255,-0.22170475190045683,-0.07617323772202236,-0.20020775322213055,-0.24522191109788144,-0.15015139172406203,-0.07608265442351672,-0.09468087833408123,-0.08378331373660164,-0.5858435735284494,-0.09143692047594468,-0.05460268478627904,-0.05987906839147628,0.4803639604869014,-0.14534208972813334,-0.11199181813747791,-0.16621679522588576,-0.181773720632749,-0.28614847763469314,-0.08195619954622745,-0.08541772896106453,-0.42289252562107255,1.3362494983880708,0.6150569381737776,-0.34153325027707915,1.1467910828604462,1.169596937611562
-1.9871014473347979,-0.22170475190045683,-0.07617323772202236,-0.19877492693137425,-0.24522191109788144,-0.15015139172406203,-0.07608265442351672,-0.09468087833408123,-0.08378331373660164,0.541797790584904,-0.13383970881407956,-0.05460268478627904,1.6757268355563346,-0.48430506059095313,-0.1688914444018098,-0.11199181813747791,-0.1795673988520225,-0.1860835180862624,-0.22452078065014092,-0.08195619954622745,-0.08541772896106453,2.4826744602187514,-0.37712148534835527,-0.19161630862410833,7.078448074401279,-0.46348469023110145,-0.44256549230211056
-0.15828558151606373,-0.144068593322926,-0.07617323772202236,-0.18997327971672853,-0.19392073305488478,-0.13517047562221737,-0.07608265442351672,-0.09468087833408123,-0.08378331373660164,-0.08234477137960979,0.10700812894652562,-0.05460268478627904,-0.4717546286347833,0.19767303868871436,0.060577848813781615,-0.11199181813747791,0.07476160022588231,-0.05966279278320252,0.4076299899338275,0.5470668181132278,-0.08541772896106453,-0.36308558408510233,-0.06763071630416373,1.6742867622401543,-0.3356542769199414,-0.2044954977267794,1.0317452667686111
