LB,AC,FM,UC,ASTV,MSTV,ALTV,MLTV,DL,DS,DP,Width,Min,Max,Nmax,Nzeros,Mode,Mean,Median,Variance,Tendency
-0.7385987458797585,0.33662568383035496,-0.19733002989631887,-0.5800250929866778,0.09573264172329213,-0.7270054008547936,-0.5248553527892789,-0.32795556101891804,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-0.878157191351217,0.8414845343982807,-0.521684335824158,-0.7112523178739318,-0.45989041808016434,-0.28889759345118776,0.01212320117661719,-0.22855958423299008,-0.4496933690796329,-0.5327085826377905
1.4725051576940067,0.6153883321433709,-0.19733002989631887,0.8166171742125389,-1.1144690216871809,0.15488769039544867,-0.08191586038541494,0.8215261530529525,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-0.5437687206276838,1.21503724877725,0.8158415882003064,-0.37443280074510543,-0.45989041808016434,1.1986043630841619,1.2331606708548817,1.3008729051556798,-0.4496933690796329,-0.5327085826377905
-0.6380940229900418,-0.7784249094217088,-0.12435567213018135,-1.2783462265862862,0.8449051000250135,-0.8372420372610738,-0.3033856065873469,0.5602803089457091,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,0.4593966915429158,-1.0602383751673818,-0.7446053231615687,-0.037613283616278984,-0.45989041808016434,-0.4128560898291336,-0.37346757872178216,-0.5066382186672936,-0.5873058780073708,1.1067925891697783
0.06543903723797437,3.6817774635865463,-0.027056528441997983,0.11829604061293057,0.038103991084698176,1.4777273272708122,-0.5248553527892789,-1.4426044958764896,0.5881185942946673,-0.0502995454827857,-0.27408001342886396,0.9995626827117001,-1.1281570505090126,0.31426936669113226,0.29920623351254744,-0.45989041808016434,0.7647496257613515,0.7833047609734158,1.022794270721376,0.41038481171872854,1.1067925891697783
-0.03506568565174223,-0.7784249094217088,-0.19733002989631887,-1.2783462265862862,1.536448907688141,-1.1679519464799146,3.7938046981483944,-0.8156144700191057,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-1.6241007029652526,1.282955924118881,-1.4133682851738008,-1.0480718350027582,-0.45989041808016434,-0.22691834526221488,-0.05214192880644937,-0.22855958423299008,-0.6561121324712397,-0.5327085826377905
0.8694768203557072,-0.7784249094217088,-0.12435567213018135,-1.2783462265862862,1.2483056544951712,-1.1679519464799146,1.579107236129075,-0.2757063921974694,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-1.4440453725756577,1.452752612472958,-0.7446053231615687,-1.0480718350027582,-0.45989041808016434,0.2689156402495683,0.4619791110580831,0.3275976846356171,-0.6561121324712397,-0.5327085826377905
1.0704862661351404,-0.49966226110869283,-0.19733002989631887,-0.5800250929866778,0.1533612923618861,-0.7270054008547936,-0.3587530431378299,0.26420168562416685,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-0.6981018609616222,1.5885899631562195,1.0944928223720698,-0.37443280074510543,-0.45989041808016434,1.5085006040290263,1.490221190787148,1.6484711981985591,-0.5184996235435018,-0.5327085826377905
-1.3416270832180581,0.05786303551733901,-0.17300524397427303,-0.5800250929866778,0.5567618468320438,-0.9474786736673542,-0.5248553527892789,0.09003778955267133,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-0.9296015714625298,0.4339724823484959,-1.3019077915050954,-1.0480718350027582,-0.45989041808016434,-0.784731578962971,-0.6305280986540484,-0.8542365117101731,-0.5529027507754363,-0.5327085826377905
-1.1406176374386248,-0.49966226110869283,-0.19733002989631887,-0.23086452618687361,-1.7483841787117143,2.2493837821147737,-0.5248553527892789,2.0058406463391223,0.5881185942946673,-0.0502995454827857,-0.27408001342886396,0.6394520219325106,-1.0602383751673818,-0.3544935953210999,0.6360257506413739,-0.45989041808016434,-0.784731578962971,-0.9518537485693812,-0.9932758289273249,0.2039660483271218,-0.5327085826377905
-0.33657985432089205,1.1729136287694029,-0.19733002989631887,1.165777741012343,-0.4805538646626474,-0.39629549163595273,-0.5248553527892789,-0.031876937697375735,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-0.46660215046071457,0.29813513166523425,-0.521684335824158,0.6360257506413739,0.9128521669613808,-0.10295984888426908,0.01212320117661719,-0.08952026701583829,-0.5184996235435018,-0.5327085826377905
0.36695320590712416,-0.49966226110869283,-0.19733002989631887,0.8166171742125389,0.7872764493864196,-1.0577153100736343,1.30227005337666,-0.43245389866181544,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-1.2639900421860628,1.3508745994605118,-0.521684335824158,-0.7112523178739318,-0.45989041808016434,0.2689156402495683,0.33344885109195,0.2580780260270412,-0.6217090052393052,-0.5327085826377905
-0.5375893001003252,-0.7784249094217088,-0.17300524397427303,1.165777741012343,1.1330483532179834,1.6982006000833725,-0.5248553527892789,-1.4426044958764896,1.3997580996991492,-0.0502995454827857,4.113968686417089,1.4882842937691718,-1.0262790374965665,1.5403347970468912,0.6360257506413739,0.9128521669613808,-2.148275039120375,-3.265398427959777,-1.9665510494473875,0.03195041216744951,-2.172209754445359
-0.4370845772106086,-0.7784249094217088,-0.17300524397427303,1.8640988746119513,1.0754197025793892,1.9186738728959332,-0.5248553527892789,-1.4426044958764896,3.0230371105081137,-0.0502995454827857,6.307993036340066,2.800115986607648,-1.4677504272171666,3.658084176752293,1.9833038191566796,0.9128521669613808,-2.024316542742429,-3.329663557942844,-1.8275117322302357,-0.17446835122415724,-2.172209754445359
-0.03506568565174223,-0.7784249094217088,-0.10003088620813551,1.5149383078121472,0.8449051000250135,1.6982006000833725,-0.5248553527892789,-1.4251881062693401,0.5881185942946673,-0.0502995454827857,-0.27408001342886396,-0.5694909106833401,-0.007498907372104361,-1.2461775446707428,-0.37443280074510543,-0.45989041808016434,-0.28889759345118776,-0.6947932286371149,-0.43711856005871774,-0.3464839873838295,1.1067925891697783
-0.33657985432089205,-0.49966226110869283,-0.12435567213018135,2.2132594414117555,0.3838758949162619,1.5879639636770921,-0.5248553527892789,-0.20604083376887128,0.18229884159242624,-0.0502995454827857,-0.27408001342886396,-0.23510243995980698,0.060419767969526444,-0.4102238421554526,0.29920623351254744,-0.45989041808016434,0.020998647493676716,-0.24493731875564903,-0.15903992562441419,-0.3464839873838295,-0.5327085826377905
2.0755334950323063,-0.49966226110869283,-0.17300524397427303,-0.9291856597864819,0.5567618468320438,-0.8372420372610738,-0.46948791623879593,0.1597033479812693,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-1.0324903316851552,1.5885899631562195,0.36999961352548494,-1.0480718350027582,-0.45989041808016434,1.4465213558400534,1.6187514507532812,1.6484711981985591,-0.5873058780073708,1.1067925891697783
-0.8391034687694751,-0.49966226110869283,-0.17300524397427303,-1.2783462265862862,-0.999211720409993,-0.28605885522967234,-0.5248553527892789,0.4731983609099614,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-1.0839347117964682,0.8075251967274653,-1.023256557333332,-1.3848913521315847,-0.45989041808016434,-0.4128560898291336,-0.3092024487387156,-0.43711856005871774,-0.6217090052393052,-0.5327085826377905
-2.1456648663357907,0.6153883321433709,-0.19733002989631887,0.11829604061293057,-1.2873549736029628,-0.06558558241711183,-0.24801817003686394,0.3861164128742136,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-0.8009906211842477,0.3320944693360497,-1.19044729783639,-1.0480718350027582,-0.45989041808016434,-1.4665033090416728,-1.3374445284677805,-1.618952756404508,-0.5184996235435018,-2.172209754445359
-1.1406176374386248,0.05786303551733901,-0.19733002989631887,0.11829604061293057,-1.4602409255187445,0.37536096320800916,-0.5248553527892789,-0.2757063921974694,0.9939383469969083,-0.0502995454827857,-0.27408001342886396,-0.05504710957021218,-0.652726323117597,-1.19044729783639,-0.037613283616278984,-0.45989041808016434,-0.28889759345118776,-0.8875886185863145,-0.8542365117101731,0.444787938950663,1.1067925891697783
1.0704862661351404,-0.2208996127956769,-0.19733002989631887,0.8166171742125389,0.268618593639074,-0.8372420372610738,0.36102363201844906,-0.3976211194475163,-0.22352091110981478,-0.0502995454827857,-0.27408001342886396,-0.6981018609616222,1.0791998980939885,0.2585391198567796,-0.37443280074510543,-0.45989041808016434,1.1986043630841619,1.3616909308210148,1.3703925637642556,-0.5529027507754363,1.1067925891697783
-0.03506568565174223,0.33662568383035496,6.24873823944583,-0.5800250929866778,-1.2297263229643687,0.37536096320800916,-0.5248553527892789,0.8737753218744013,0.18229884159242624,-0.0502995454827857,-0.27408001342886396,0.8966739224890745,-0.8564823491424894,0.537190354028543,0.9728452677702003,0.9128521669613808,0.3308948884385412,-0.18067218877258248,-0.020000608407262387,0.7544160840380731,-0.5327085826377905
1.2714957119145736,-0.49966226110869283,-0.19733002989631887,3.260741141811168,0.32624724427766794,-0.6167687644485133,1.246902616826177,0.05520501033837204,1.3997580996991492,-0.0502995454827857,-0.27408001342886396,0.022119460596757012,-0.007498907372104361,0.035618132519368864,-0.37443280074510543,-0.45989041808016434,0.8887081221392973,0.7833047609734158,0.8837549535042243,-0.3464839873838295,1.1067925891697783
-0.8391034687694751,-0.7784249094217088,-0.17300524397427303,2.56242000821156,0.9025337506636074,0.37536096320800916,-0.5248553527892789,-1.2161914309835453,3.8346766159125956,-0.0502995454827857,-0.27408001342886396,-0.05504710957021218,-0.7546043361300432,-1.3576380383394482,1.3096647848990268,-0.45989041808016434,-0.47483533801810646,-1.1446491385185809,-0.923756170318749,0.3759816844867941,1.1067925891697783
-0.13557040854145883,0.6153883321433709,-0.19733002989631887,-0.9291856597864819,-0.883954419132805,3.7926966918026976,-0.5248553527892789,-0.5021194570904136,-0.22352091110981478,-0.0502995454827857,-0.27408001342886396,1.951283714770987,-1.3998317518755359,1.93044652488736,1.6464843020278532,0.9128521669613808,-0.28889759345118776,1.2331606708548817,1.7179908568071351,4.057116298303781,1.1067925891697783
-1.1406176374386248,-0.7784249094217088,-0.19733002989631887,-0.9291856597864819,-0.5381825153012414,-0.6167687644485133,-0.4141204796883129,0.1945361271955686,-0.6293406638120558,-0.0502995454827857,-0.27408001342886396,-0.9810459515738426,0.19625711865278805,-1.8034800130142696,-0.7112523178739318,-0.45989041808016434,-0.9086900753409167,-0.823323488603248,-0.9932758289273249,-0.6217090052393052,1.1067925891697783
